Target,R² Score,MAE,RMSE,RandomState,Model
ABW(BELOW ETL),0.33700607891008416,0.5933950617283951,1.8713710744309198,0,BaggingRegressor
CLCV(%SPOT),0.818312425615025,2.871855281207133,6.382425907093133,0,BaggingRegressor
CLCV(%AREA),0.7383698346334707,3.4223593964334706,8.055200068784645,0,BaggingRegressor
WILT(%SPOT),0.42455471441828296,0.41384773662551433,1.8551472715601194,0,BaggingRegressor
WILT(%AREA),0.3783126383190155,0.4033916323731138,1.860107662046284,0,BaggingRegressor
W. FLY(ABOVE ETL),0.8184836959358647,3.8906824417009602,6.767030532595589,21,BaggingRegressor
JASSID(ABOVE ETL),0.6186334845842179,3.298449931412894,5.634290243074976,21,BaggingRegressor
THRIPS(ABOVE ETL),0.5782926063387503,1.4865329218106995,3.270938297442954,21,BaggingRegressor
M.BUG(ABOVE ETL),0.8484874910418778,2.4300960219478736,4.9144347029878634,21,BaggingRegressor
MITES(ABOVE ETL),-0.07327402161083318,0.017352537722908092,0.20548046676563256,21,BaggingRegressor
APHIDS(ABOVE ETL),-0.04269331168946966,0.025034293552812073,0.31118826203879707,21,BaggingRegressor
DUSKY COTTON BUG(ABOVE ETL),0.6147329725391663,0.8087517146776406,2.784326552044946,21,BaggingRegressor
W. FLY(BELOW ETL),0.8211014175377506,9.798559670781893,14.625993225978359,21,BaggingRegressor
JASSID(BELOW ETL),0.844125531518293,9.350157750342936,14.452630166315052,21,BaggingRegressor
THRIPS(BELOW ETL),0.7577989959612658,12.239173525377229,18.614243376551237,21,BaggingRegressor
MITES(BELOW ETL),0.32057190995097484,1.7696913580246914,4.912619210098556,21,BaggingRegressor
APHIDS(BELOW ETL),0.529908493241974,1.0526577503429355,4.624958002256209,21,BaggingRegressor
DUSKY COTTON BUG(BELOW ETL),0.7962494129779586,8.382887517146777,13.378213086617603,21,BaggingRegressor
SBW(ABOVE ETL),0.32334531861252014,0.05013717421124828,0.3492005370688356,21,BaggingRegressor
PBW(ABOVE ETL),0.8114459413616977,1.6393175582990398,3.4851690429428985,21,BaggingRegressor
ABW(ABOVE ETL),-0.022111344430497004,0.037277091906721536,0.35646584862307346,21,BaggingRegressor
Army Worm(ABOVE ETL),0.4839644279285673,1.2812414266117969,2.693365623405836,21,BaggingRegressor
SBW(BELOW ETL),0.5246542818720763,0.21638888888888888,0.9914551422226728,21,BaggingRegressor
