Target,R² Score,MAE,RMSE,RandomState,Model
ABW(BELOW ETL),0.017158081557343663,0.6435665294924554,2.694654936413464,42,KNN
CLCV(%SPOT),0.6142719469856728,4.329080932784636,9.82372431045611,42,KNN
CLCV(%AREA),0.5682661339250148,4.759115226337449,10.810433523993401,42,KNN
WILT(%SPOT),0.09143877932554312,0.37898148148148153,1.8580540674844401,42,KNN
WILT(%AREA),-0.11596078934710574,0.37617283950617286,1.9970707629859072,42,KNN
W. FLY(ABOVE ETL),0.6779018614076611,4.845099451303155,8.767328146741598,77,KNN
JASSID(ABOVE ETL),0.43390560589825955,4.056039094650206,7.250083181491503,77,KNN
THRIPS(ABOVE ETL),0.3991106281476702,1.5638751714677641,3.4997733808664133,77,KNN
M.BUG(ABOVE ETL),0.6746662443935927,3.306430041152263,6.92367988685085,77,KNN
MITES(ABOVE ETL),-0.03854010073278946,0.01724965706447188,0.22518853555012494,77,KNN
APHIDS(ABOVE ETL),-0.18878940321558635,0.03296639231824417,0.35298011112205263,77,KNN
DUSKY COTTON BUG(ABOVE ETL),0.18564678998887285,0.9655349794238683,3.949649235176813,77,KNN
W. FLY(BELOW ETL),0.7230296032332282,12.458662551440328,18.146129063797602,77,KNN
JASSID(BELOW ETL),0.7492029834363602,12.458405349794239,18.427747152689523,77,KNN
THRIPS(BELOW ETL),0.6218795744215069,15.882208504801095,23.324094158461058,77,KNN
MITES(BELOW ETL),0.12693131432669713,2.1033710562414267,5.372021575657328,77,KNN
APHIDS(BELOW ETL),0.46254827207362115,1.3480041152263376,5.647170170340596,77,KNN
DUSKY COTTON BUG(BELOW ETL),0.542233374399002,12.887239368998628,19.596836186274043,77,KNN
SBW(ABOVE ETL),-0.2767957915374575,0.04118655692729767,0.3472950540899425,77,KNN
PBW(ABOVE ETL),0.6770641361032841,2.0123902606310016,4.484685031140118,77,KNN
ABW(ABOVE ETL),-0.023005248809862877,0.025788751714677642,0.23070239262811018,77,KNN
Army Worm(ABOVE ETL),0.19770119898254712,1.5207510288065844,3.0936625616358824,77,KNN
SBW(BELOW ETL),-0.07360749390578403,0.2969718792866941,1.566665451798846,77,KNN
PBW(BELOW ETL),0.6180029602885175,6.96318244170096,11.494789727433684,77,KNN
ABW(BELOW ETL),0.17549840846433906,0.5705727023319616,2.1389039682008133,77,KNN
CLCV(%SPOT),0.5715066940516946,4.276824417009602,9.207687423113136,77,KNN
CLCV(%AREA),0.5439531902646264,4.625665294924555,9.956269429872792,77,KNN
WILT(%SPOT),0.27021391476546375,0.41204732510288067,2.09485928530774,77,KNN
WILT(%AREA),0.20723762851352212,0.4035493827160494,2.205913869889698,77,KNN
W. FLY(ABOVE ETL),0.6936522805148287,4.775898491083677,8.493920427280074,101,KNN
JASSID(ABOVE ETL),0.4374035745252344,3.858333333333334,6.737684130957733,101,KNN
THRIPS(ABOVE ETL),0.43992996102606974,1.5134567901234568,3.426893276841897,101,KNN
M.BUG(ABOVE ETL),0.6552781024703909,3.365949931412894,7.157948685871865,101,KNN
MITES(ABOVE ETL),-0.040237931884734124,0.014814814814814815,0.21272934045591674,101,KNN
APHIDS(ABOVE ETL),-0.1714427568507768,0.028508230452674897,0.3144218135205608,101,KNN
DUSKY COTTON BUG(ABOVE ETL),0.1273735911471674,1.0155658436213992,4.109965652068117,101,KNN
W. FLY(BELOW ETL),0.7315445178695799,12.427626886145404,17.91426092758556,101,KNN
JASSID(BELOW ETL),0.7561783067878523,12.431550068587105,18.287330045472572,101,KNN
THRIPS(BELOW ETL),0.614873399412879,16.162465706447186,23.51492901668657,101,KNN
MITES(BELOW ETL),0.02898692081527643,2.2868106995884774,6.325812471877054,101,KNN
APHIDS(BELOW ETL),0.4035465254082453,1.3278120713305899,5.66025625065202,101,KNN
DUSKY COTTON BUG(BELOW ETL),0.5303221261794944,12.887037037037036,19.405284871209304,101,KNN
SBW(ABOVE ETL),-0.07681049509662641,0.03717421124828532,0.2894581286308137,101,KNN
PBW(ABOVE ETL),0.628701259325416,2.102846364883402,4.703371940764277,101,KNN
ABW(ABOVE ETL),-0.38618721855558813,0.031207133058984912,0.2784436463587037,101,KNN
Army Worm(ABOVE ETL),0.24321594815944092,1.5124451303155007,3.1852512751541373,101,KNN
SBW(BELOW ETL),-0.0057236172367116644,0.2689677640603566,1.5430785437942696,101,KNN
PBW(BELOW ETL),0.5898528642707679,7.178189300411522,11.801398074044346,101,KNN
ABW(BELOW ETL),0.1948807698987577,0.5938854595336077,2.259175309612125,101,KNN
CLCV(%SPOT),0.5654837470870648,4.5127983539094645,9.788941207242372,101,KNN
CLCV(%AREA),0.5122955067297235,4.969053497942387,10.853409776300294,101,KNN
WILT(%SPOT),0.29685147967540093,0.4568724279835391,2.110577304181796,101,KNN
WILT(%AREA),0.2588441081398165,0.44775034293552807,2.174568449689922,101,KNN
