Target,R² Score,MAE,RMSE,RandomState,Model
W. FLY(ABOVE ETL),0.3972500318451171,10.811673525377229,12.984678976949363,0,AdaBoost
JASSID(ABOVE ETL),0.23802478593512055,5.577225651577504,7.89246342030661,0,AdaBoost
THRIPS(ABOVE ETL),0.14439970606399988,3.4430384087791492,4.667113000407574,0,AdaBoost
M.BUG(ABOVE ETL),0.649223233658813,4.762565157750343,7.80486986575684,0,AdaBoost
MITES(ABOVE ETL),-8.823069243102964,0.26083676268861455,0.528728837697967,0,AdaBoost
APHIDS(ABOVE ETL),-1.674412771977372,0.15933813443072703,0.5088755793720181,0,AdaBoost
DUSKY COTTON BUG(ABOVE ETL),0.16672793740559655,1.9843347050754456,4.49838529939169,0,AdaBoost
W. FLY(BELOW ETL),0.24605196636479476,25.945150891632373,29.706328106331867,0,AdaBoost
JASSID(BELOW ETL),0.15126235636796093,30.452503429355282,33.62239451254479,0,AdaBoost
THRIPS(BELOW ETL),0.14939569226563154,31.53247942386831,34.903901981865445,0,AdaBoost
MITES(BELOW ETL),-0.15629922596073054,3.6026440329218103,6.493348704678404,0,AdaBoost
APHIDS(BELOW ETL),0.27522170416088365,1.9658504801097394,6.35980670220704,0,AdaBoost
DUSKY COTTON BUG(BELOW ETL),0.27512775898557007,20.95425582990398,24.584705116919157,0,AdaBoost
SBW(ABOVE ETL),-0.10909391471554808,0.09204389574759944,0.31711577423098647,0,AdaBoost
PBW(ABOVE ETL),0.5554942761784124,3.057239368998628,5.567059900233214,0,AdaBoost
ABW(ABOVE ETL),-2.6815208200442067,0.19588477366255144,0.43488957651175475,0,AdaBoost
Army Worm(ABOVE ETL),0.055233312850217486,2.554190672153635,3.722642108250264,0,AdaBoost
SBW(BELOW ETL),-0.11365175401840677,0.417434842249657,1.4166252717263754,0,AdaBoost
PBW(BELOW ETL),0.490628872653627,9.509094650205762,13.285119118257185,0,AdaBoost
ABW(BELOW ETL),-2.92580349882824,3.7632578875171467,4.553752451051719,0,AdaBoost
CLCV(%SPOT),0.46552058735030766,6.125126886145404,10.946837193789131,0,AdaBoost
CLCV(%AREA),0.1666223754150189,9.68375171467764,14.376505725398921,0,AdaBoost
WILT(%SPOT),-0.05831584074412555,0.9950068587105623,2.51584581767772,0,AdaBoost
WILT(%AREA),-0.1508181948703171,1.0635356652949246,2.530785993221123,0,AdaBoost
W. FLY(ABOVE ETL),0.4160208195657069,8.902904663923183,12.137772637040017,21,AdaBoost
JASSID(ABOVE ETL),0.275306000047123,5.252592592592593,7.766856278262649,21,AdaBoost
THRIPS(ABOVE ETL),0.09524134556945285,3.707890946502058,4.791076628549266,21,AdaBoost
M.BUG(ABOVE ETL),0.5753546654596366,5.495685871056241,8.227397920558472,21,AdaBoost
MITES(ABOVE ETL),-0.26130619060161986,0.03796296296296296,0.22275399337337592,21,AdaBoost
