Target,R² Score,MAE,RMSE,RandomState,Model
W. FLY(ABOVE ETL),0.8301759213506925,3.909334705075446,6.892269525933166,0,StackingRegressor
JASSID(ABOVE ETL),0.6464964119780249,3.1543038408779145,5.375750060914395,0,StackingRegressor
THRIPS(ABOVE ETL),0.6052913660197765,1.4182167352537725,3.169940910684154,0,StackingRegressor
M.BUG(ABOVE ETL),0.853917293923123,2.571008230452675,5.036741460554273,0,StackingRegressor
MITES(ABOVE ETL),0.002003735722432509,0.013923182441700961,0.1685286932215327,0,StackingRegressor
APHIDS(ABOVE ETL),0.000189591755951235,0.02442729766803841,0.3111402653888238,0,StackingRegressor
DUSKY COTTON BUG(ABOVE ETL),0.4989822330937207,0.830939643347051,3.488107042615054,0,StackingRegressor
W. FLY(BELOW ETL),0.834809936885155,9.463731138545953,13.904975456843438,0,StackingRegressor
JASSID(BELOW ETL),0.8426580892265203,9.545185185185185,14.476518089461743,0,StackingRegressor
THRIPS(BELOW ETL),0.7683601803645799,12.210997942386832,18.214480978557805,0,StackingRegressor
MITES(BELOW ETL),0.30253819553171535,1.7338991769547323,5.0430563741239895,0,StackingRegressor
APHIDS(BELOW ETL),0.5525535989673358,1.1597119341563786,4.997028609539291,0,StackingRegressor
DUSKY COTTON BUG(BELOW ETL),0.8031093983375981,8.07508573388203,12.812880100420985,0,StackingRegressor
SBW(ABOVE ETL),0.1628844763879681,0.041941015089163244,0.27550303163297035,0,StackingRegressor
PBW(ABOVE ETL),0.8153504440794807,1.654152949245542,3.5880736518171137,0,StackingRegressor
ABW(ABOVE ETL),-0.01119995253000261,0.020164609053497942,0.22792076210763612,0,StackingRegressor
Army Worm(ABOVE ETL),0.49265529911768746,1.3235939643347052,2.7279761186094906,0,StackingRegressor
SBW(BELOW ETL),0.457942229976644,0.22189300411522633,0.9883324832229738,0,StackingRegressor
PBW(BELOW ETL),0.7995108318392548,5.079924554183814,8.334772451867957,0,StackingRegressor
ABW(BELOW ETL),0.38171931148698224,0.562530864197531,1.807165720786788,0,StackingRegressor
CLCV(%SPOT),0.833508872564225,2.808590534979424,6.109683534154379,0,StackingRegressor
CLCV(%AREA),0.7380998446995382,3.399506172839506,8.059355289460555,0,StackingRegressor
WILT(%SPOT),0.4203766729921493,0.4443004115226337,1.861869773506714,0,StackingRegressor
WILT(%AREA),0.34635231183986825,0.3759910836762688,1.9073216000116646,0,StackingRegressor
W. FLY(ABOVE ETL),0.8325459640659337,3.807451989026063,6.499622382721154,21,StackingRegressor
JASSID(ABOVE ETL),0.6328095011819332,3.276262002743485,5.528580703520215,21,StackingRegressor
THRIPS(ABOVE ETL),0.596670939467298,1.471917009602195,3.198869340074659,21,StackingRegressor
M.BUG(ABOVE ETL),0.8638166155679128,2.3592112482853222,4.659200347033783,21,StackingRegressor
MITES(ABOVE ETL),0.008319909856657093,0.01104252400548697,0.19751543149590198,21,StackingRegressor
APHIDS(ABOVE ETL),0.004977099295412568,0.016083676268861456,0.3039915077147528,21,StackingRegressor
DUSKY COTTON BUG(ABOVE ETL),0.6688298722527017,0.756522633744856,2.581456586308568,21,StackingRegressor
W. FLY(BELOW ETL),0.8362282006861914,9.422997256515774,13.993987399355959,21,StackingRegressor
